"","Year","Player","Salary","Pos","Age","G","GS","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","FG%","3P%","2P%","eFG%","FT%","ORB","DRB","AST","STL","BLK","TOV","PF","PTS","bpm","team_ts","tm_ts_w_o_plyr","defense","val_shot","offense","raw_spm","exp_bpm","truetalentbpm","truetalentvorp"
"8221",2006,"Dan Gadzuric",0.0988437941093441,"C",27,74,0,11.9594594594595,17.2,0.55,0.003,0.288,12,19.3,15.6,4.9,1.5,3.9,9.1,19.8,1.3,1.1,2.5,0.134,-1.2,0.1,-1,0.2,0.553,0,0.555,0.553,0.461,1.22972972972973,1.90540540540541,0.324324324324324,0.337837837837838,0.581081081081081,0.472972972972973,2.31081081081081,5.17567567567568,-1.3,0.535,0.534,1.21,-0.16,0.96,-1.16,-3.3,-2.3,0
"6200",2002,"John Stockton*",0.195550147749001,"PG",39,82,82,31.2926829268293,21.9,0.601,0.101,0.414,2.8,9.6,6.2,46.3,3.2,0.7,18.5,19.8,8,2.6,10.7,0.2,4.5,-1.2,3.3,3.4,0.517,0.321,0.539,0.534,0.857,0.719512195121951,2.48780487804878,8.21951219512195,1.85365853658537,0.292682926829268,2.53658536585366,2.54878048780488,13.4390243902439,2.8,0.529,0.519,1.41,0.72,-3.04,3.43,1,2.2,3
"9045",2007,"Paul Davis",0.0123576487506741,"C",22,31,0,5.80645161290323,11.2,0.452,0,0.192,14.1,15.2,14.6,6.4,1.8,2.2,12.4,16.5,0,0.2,0.2,0.066,-3.1,-0.2,-3.4,-0.1,0.423,0,0.423,0.423,0.7,0.67741935483871,0.741935483870968,0.225806451612903,0.193548387096774,0.161290322580645,0.258064516129032,0.903225806451613,1.64516129032258,-3,0.537,0.538,0.69,-0.34,-1.02,-2.77,-4.5,-4.2,0
"11894",2012,"LaMarcus Aldridge",0.232582179036593,"PF",26,55,55,36.2545454545455,22.7,0.56,0.012,0.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27,5.4,1.6,7,0.169,2.7,-0.2,2.4,2.2,0.512,0.182,0.516,0.513,0.814,2.72727272727273,5.30909090909091,2.43636363636364,0.927272727272727,0.818181818181818,2.01818181818182,2.78181818181818,21.6545454545455,2,0.531,0.525,-0.47,0.02,0.19,2.57,1.6,2,2.9
"11574",2012,"Andre Miller",0.0861415477913307,"SG",35,66,7,27.4090909090909,14.8,0.51,0.15,0.306,3.5,10.5,7.1,36.5,1.8,0.4,22,19.8,1.9,1,2.9,0.078,0.2,-1,-0.8,0.6,0.438,0.217,0.478,0.455,0.811,0.803030303030303,2.54545454545455,6.68181818181818,0.954545454545455,0.136363636363636,2.68181818181818,2.01515151515152,9.68181818181818,-0.9,0.518,0.516,-1.24,0.03,0.38,-0.84,0.1,-0.3,0.8
"4591",1999,"Eric Montross",0.0588235294117647,"C",27,46,2,12.5434782608696,9.1,0.505,0.013,0.4,9.5,20,14.7,3.9,1.2,3.8,14.5,9.1,0.4,0.9,1.3,0.106,-2.7,2,-0.7,0.2,0.525,0,0.532,0.525,0.344,0.978260869565217,2.04347826086957,0.304347826086957,0.260869565217391,0.58695652173913,0.347826086956522,2.32608695652174,2.06521739130435,-0.7,0.528,0.528,0.37,-0.24,2.83,-1.45,-2.4,-1.7,0.1
"432",1990,"Tony Campbell",0.101086681829669,"SG",27,82,81,38.5853658536585,17.1,0.52,0.034,0.36,7.5,9.8,8.5,12.4,1.8,0.6,12.1,29,2.8,2.5,5.3,0.081,1.3,-1.4,-0.1,1.5,0.457,0.167,0.468,0.46,0.787,2.54878048780488,2.95121951219512,2.59756097560976,1.35365853658537,0.378048780487805,3.0609756097561,3.17073170731707,23.2073170731707,0,0.499,0.493,-0.25,0.04,0.16,1.51,1.6,0.7,1.7
"3324",1997,"Armen Gilliam",0.103360594795539,"PF",32,80,25,25.625,13.6,0.543,0,0.496,8.2,21.5,14.8,4.1,1.6,1.5,14.2,16.8,1.9,2.2,4.1,0.097,-2.3,-0.1,-2.3,-0.2,0.471,0,0.471,0.471,0.768,1.7,4.5125,0.6625,0.7625,0.5,1.3125,2.575,8.6375,-2.3,0.541,0.54,-0.29,-0.2,1.02,-2.83,-0.6,-1.5,0.1
"9983",2009,"Greg Buckner",0.0173310225303293,"SF",32,63,0,13.9365079365079,6.3,0.456,0.321,0.157,4.4,13.9,9.1,9.9,1.8,0.7,18.3,11.1,-0.4,0.7,0.3,0.019,-3.6,0.4,-3.2,-0.3,0.384,0.255,0.444,0.425,0.8,0.507936507936508,1.55555555555556,0.904761904761905,0.46031746031746,0.126984126984127,0.603174603174603,1.71428571428571,2.46031746031746,0.8,0.584,0.584,0.32,-0.06,-0.05,-0.08,0.7,0.8,1.8
"7970",2005,"Rasual Butler",0.0262626262626263,"SF",25,65,15,18.5076923076923,10.3,0.488,0.374,0.117,1.5,12.7,7.3,8.1,0.8,1.8,7.9,18.1,0.3,1.4,1.7,0.068,-2,-0.9,-2.9,-0.3,0.399,0.373,0.414,0.468,0.771,0.230769230769231,2.09230769230769,0.953846153846154,0.276923076923077,0.446153846153846,0.569230769230769,1.6,6.46153846153846,-2.6,0.559,0.563,-0.91,-0.17,0.35,-4.19,-0.9,-1.9,0
"1604",1993,"Kiki Vandeweghe",0.00954502068087814,"SF",34,41,3,12.0487804878049,13.8,0.547,0.182,0.325,2.7,8.2,5.4,7.1,1.3,0.9,7.9,21,0.8,0.3,1.1,0.107,-0.9,-2.9,-3.8,-0.2,0.453,0.324,0.482,0.483,0.879,0.292682926829268,0.878048780487805,0.609756097560976,0.317073170731707,0.170731707317073,0.48780487804878,1.09756097560976,6.19512195121951,-3.7,0.53,0.529,-0.82,-0.03,2.34,-3.45,-3.2,-3.4,0
"6012",2002,"Calvin Booth",0.123982518437585,"C",25,15,15,18.6,11.9,0.502,0,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.082,-2.7,0.5,-2.2,0,0.427,0,0.427,0.427,0.958,1.33333333333333,2.26666666666667,1.06666666666667,0.4,0.866666666666667,1.06666666666667,3.13333333333333,6.2,-2,0.54,0.541,0.38,-0.2,-0.98,-2.5,-1.9,-2,0
"13203",2014,"Ryan Anderson",0.134646792991358,"PF",25,22,14,36.1363636363636,18.8,0.572,0.463,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5,22.9,2.2,0.1,2.3,0.138,4.3,-4.5,-0.1,0.4,0.438,0.409,0.463,0.532,0.952,3,3.45454545454545,0.772727272727273,0.454545454545455,0.318181818181818,0.909090909090909,2.13636363636364,19.8181818181818,0,0.537,0.535,-1.61,-0.02,3.75,0.47,0.6,0.3,1.3
"621",1991,"Harvey Grant",0.036,"PF",25,77,76,36.9090909090909,16.5,0.527,0.012,0.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,3.7,3,6.7,0.112,0.7,0.4,1.1,2.2,0.498,0.133,0.502,0.498,0.743,2.32467532467532,4.90909090909091,2.64935064935065,1.18181818181818,0.792207792207792,1.62337662337662,3.01298701298701,18.2467532467532,0.8,0.51,0.506,-0.18,0,1.32,2.22,1.2,1.1,2.1
"8913",2007,"Jorge Garbajosa",0.0719036491101923,"PF",29,67,60,28.4925373134328,12.1,0.503,0.365,0.147,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3,0.074,-0.8,1.7,0.8,1.4,0.42,0.342,0.464,0.482,0.731,0.716417910447761,4.2089552238806,1.86567164179104,1.16417910447761,0.223880597014925,0.955223880597015,1.34328358208955,8.46268656716418,-4.6,0.558,0.56,-2.15,-0.09,-4.45,-7.37,-3.3,-3.9,0
"1443",1993,"Craig Ehlo",0.0763601654470251,"SG",31,82,73,31.2073170731707,14.2,0.566,0.311,0.153,5.3,12.4,9,13.9,2.1,0.5,12.9,16.7,3,3.1,6.2,0.116,1.6,0.8,2.4,2.8,0.49,0.381,0.54,0.55,0.717,1.3780487804878,3.53658536585366,3.09756097560976,1.26829268292683,0.268292682926829,1.51219512195122,2.07317073170732,11.5731707317073,2.5,0.565,0.565,-0.03,0.09,1.17,1.79,1.7,2.1,2.9
"2343",1995,"Buck Williams",0.147826086956522,"PF",34,82,82,29.5365853658537,13.6,0.545,0.003,0.339,11.2,20.4,15.6,4.7,1.4,2.1,14.6,14.2,2.5,3.6,6.1,0.121,-1.3,1.8,0.6,1.6,0.512,0.5,0.512,0.512,0.673,3.0609756097561,5.09756097560976,0.951219512195122,0.817073170731707,0.841463414634146,1.45121951219512,3.09756097560976,9.23170731707317,0.6,0.521,0.518,-0.16,-0.13,2.11,0.06,1,0.7,1.7
"3389",1997,"Clifford Robinson",0.0371747211895911,"SF",30,81,79,37.9876543209877,13.1,0.519,0.336,0.296,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,2.9,3.7,6.6,0.103,0.6,0.8,1.4,2.7,0.426,0.346,0.466,0.484,0.696,1.11111111111111,2.85185185185185,3.22222222222222,1.22222222222222,0.814814814814815,2.12345679012346,3.09876543209877,15.1111111111111,1.5,0.544,0.548,-0.05,0,-0.01,0.29,2.7,2,2.9
"11106",2011,"DeShawn Stevenson",0.0430707738956654,"SG",29,72,54,16.0833333333333,9.8,0.549,0.755,0.13,2.1,8.4,5.4,10,1,0.3,11.2,15.9,0.8,1,1.8,0.074,0.6,-0.8,-0.3,0.5,0.388,0.378,0.42,0.53,0.767,0.277777777777778,1.19444444444444,1.06944444444444,0.291666666666667,0.0694444444444444,0.611111111111111,0.986111111111111,5.31944444444444,0,0.565,0.566,-1.41,0.08,2.3,-2.31,-1.7,-1,0.4
"4376",1998,"Travis Knight",0.08,"C",23,74,21,20.3108108108108,13.6,0.499,0.126,0.235,10.5,18.8,14.3,10.9,1.8,4.3,15.3,16.4,1.1,1.9,3,0.096,-1.6,2,0.4,0.9,0.441,0.273,0.465,0.458,0.786,1.97297297297297,2.95945945945946,1.40540540540541,0.72972972972973,1.10810810810811,1.17567567567568,3.41891891891892,6.51351351351351,0.3,0.504,0.505,1.44,-0.05,0.43,1.74,-1.8,-0.7,0.5
"9521",2008,"Leon Powe",0.0135920415814588,"C",24,56,5,14.4464285714286,20.9,0.629,0.004,0.717,14.9,18.3,16.7,3.3,1,1.6,10.8,22.8,2.7,1.6,4.3,0.256,0.6,-1.5,-0.9,0.2,0.572,0,0.575,0.572,0.71,1.69642857142857,2.35714285714286,0.267857142857143,0.267857142857143,0.285714285714286,0.767857142857143,2.26785714285714,7.94642857142857,-0.9,0.569,0.566,-0.68,-0.1,1.47,-2.65,-1.2,-1.1,0.3
"5834",2001,"Robert Traylor",0.0657295294117647,"C",23,70,7,17.3142857142857,14.1,0.521,0.006,0.435,11.9,16.8,14.3,8.7,2.1,4.6,20.2,18,0.3,1.5,1.9,0.074,-1.6,2.3,0.8,0.8,0.497,0,0.5,0.497,0.567,1.77142857142857,2.51428571428571,0.9,0.7,1.08571428571429,1.4,2.91428571428571,5.74285714285714,0.7,0.509,0.508,2.12,-0.09,-0.52,0.82,-2.8,-1.1,0.3
"2401",1995,"Derek Harper",0.123347826086957,"PG",33,80,80,33.95,12.6,0.547,0.386,0.254,1.4,6.8,4.2,26.7,1.5,0.3,15.2,16.7,3.2,3.1,6.4,0.113,0.4,-0.8,-0.4,1.1,0.446,0.363,0.498,0.516,0.724,0.3875,2.0375,5.725,0.9875,0.125,1.8875,2.7375,11.4875,-0.4,0.55,0.55,-0.99,0.29,-0.93,-0.94,1.7,0.6,1.5
"776",1991,"Patrick Ewing*",0.25112,"C",28,81,81,38.320987654321,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5,13.2,31.1,4.4,5.6,10,0.155,1.3,2.6,3.9,4.6,0.514,0,0.516,0.514,0.745,2.39506172839506,8.77777777777778,3.01234567901235,0.987654320987654,3.18518518518519,3.59259259259259,3.54320987654321,26.5925925925926,3.4,0.544,0.539,1.41,0.05,-0.71,3.57,2.1,3.1,3.7
"886",1991,"Walter Davis",0.08,"SG",36,71,14,20.887323943662,15.5,0.506,0.042,0.136,4.5,7.9,6.1,12.2,2.3,0.1,8.8,24.6,1.3,0.6,2,0.064,-0.1,-2.1,-2.2,-0.1,0.468,0.306,0.475,0.474,0.915,1,1.54929577464789,1.76056338028169,1.12676056338028,0.0422535211267606,1.23943661971831,2.11267605633803,13.0140845070423,-2.1,0.498,0.497,0.36,0.01,1.09,-0.05,-1.7,-1.8,0.1
"1141",1992,"Kevin Johnson",0.132142857142857,"PG",25,78,78,37.1666666666667,19.9,0.561,0.041,0.493,2.4,8.4,5.5,40.6,1.9,0.5,16.6,23.6,7,2.9,10,0.165,3.2,-0.9,2.2,3.1,0.479,0.217,0.49,0.484,0.807,0.782051282051282,2.96153846153846,10.7179487179487,1.48717948717949,0.294871794871795,3.48717948717949,2.30769230769231,19.6923076923077,2.2,0.556,0.555,-0.3,0.48,-2.96,1.09,2.7,2.5,3.2
"5665",2001,"Jeff McInnis",0.0139023529411765,"PG",26,81,81,34.9506172839506,15.6,0.521,0.154,0.173,1.7,7,4.4,27.7,1.4,0.2,10.1,18.2,5.8,1.1,6.9,0.117,2.1,-1.8,0.3,1.6,0.463,0.361,0.482,0.491,0.807,0.506172839506173,2.20987654320988,5.51851851851852,0.925925925925926,0.0864197530864197,1.39506172839506,2.45679012345679,12.9135802469136,0,0.514,0.513,-1.1,0.27,-0.64,-0.25,1.1,0.7,1.6
"2947",1996,"Gary Payton*",0.419160201945573,"PG",27,81,81,39.037037037037,19.6,0.554,0.234,0.24,4.1,8.4,6.3,33.3,3.7,0.5,15.6,23.6,5.9,5.6,11.5,0.174,3.3,1.4,4.7,5.3,0.484,0.328,0.532,0.523,0.748,1.28395061728395,2.90123456790123,7.50617283950617,2.85185185185185,0.234567901234568,3.20987654320988,2.7283950617284,19.2962962962963,4.6,0.574,0.579,1.93,0.31,-2.57,3.79,3.4,4.1,4.4
"10430",2010,"Byron Mullens",0.0207463303700641,"PF",20,13,0,4.15384615384615,0.7,0.368,0,0,6.6,14.5,10.6,2.9,1.9,0,17.4,19.1,-0.2,0.1,-0.1,-0.077,-8.9,-1.6,-10.5,-0.1,0.368,0,0.368,0.368,0,0.230769230769231,0.538461538461538,0.0769230769230769,0.153846153846154,0,0.307692307692308,1,1.07692307692308,-9.4,0.548,0.548,-0.38,-0.59,-4.44,-11.14,-4.3,-5.4,0
"10564",2010,"Goran Dragic",0.0339742264489008,"PG",23,80,2,18.025,14.8,0.566,0.383,0.324,3.2,9.8,6.7,24.1,1.7,0.4,18.3,21.1,2,0.8,2.8,0.094,1.6,-1.2,0.4,0.9,0.452,0.394,0.488,0.527,0.736,0.475,1.6625,3.0125,0.6,0.1,1.575,1.6375,7.9375,0.6,0.586,0.587,-0.42,0.2,-2.32,-1.83,-1.2,-0.4,0.7
"9157",2007,"Udonis Haslem",0.108754269279166,"PF",26,79,79,31.4303797468354,13.7,0.523,0.006,0.283,9.2,21.6,15.5,6.6,1.1,0.8,12,17.5,2,3.1,5.1,0.099,-2,0.3,-1.7,0.2,0.492,0,0.495,0.492,0.68,2.37974683544304,5.89873417721519,1.22784810126582,0.620253164556962,0.329113924050633,1.39240506329114,2.9873417721519,10.6835443037975,-1.6,0.541,0.543,-0.93,-0.2,0.14,-1.4,0.6,-0.6,0.6
"1237",1992,"Rich King",0.0428571428571429,"C",22,40,2,5.325,10.1,0.485,0.014,0.634,10.6,16,13.3,7.8,0.9,1.5,16.5,21.5,0,0.2,0.2,0.046,-3.5,-1.9,-5.4,-0.2,0.38,0,0.386,0.38,0.756,0.5,0.725,0.3,0.1,0.125,0.45,1.05,2.2,-4.8,0.538,0.538,-1.02,-0.21,-1.94,-5.99,-4.2,-4.6,0
"12829",2014,"DeMarre Carroll",0.0387291683184016,"SF",27,73,73,32.0684931506849,13.9,0.575,0.417,0.22,5.3,14.5,10,8.9,2.3,0.7,10.1,15.2,3.2,2.6,5.8,0.119,1,1.1,2.1,2.4,0.47,0.362,0.548,0.546,0.773,1.46575342465753,4.05479452054795,1.83561643835616,1.47945205479452,0.287671232876712,1.08219178082192,2.57534246575342,11.0958904109589,1.9,0.554,0.552,0.4,0.03,2.35,2.48,0.7,1.4,2.5
"8435",2006,"Manu Ginobili",0.15534722875694,"SG",28,65,56,27.8923076923077,22.4,0.593,0.324,0.538,2.8,12,7.5,22.2,3,1,12.8,25,5.1,3.7,8.8,0.234,4.3,1.7,6,3.7,0.462,0.382,0.5,0.524,0.778,0.646153846153846,2.89230769230769,3.61538461538462,1.55384615384615,0.4,1.86153846153846,2.4,15.0923076923077,5.7,0.546,0.54,1.55,0.31,1.15,4.23,1.1,3.6,4.1
"8403",2006,"Kwame Brown",0.155970640820551,"C",23,72,49,27.4722222222222,11.7,0.545,0.003,0.606,10.8,17.3,14.1,5.6,0.7,1.8,16.9,13.6,1.7,1.9,3.6,0.088,-2,0.3,-1.7,0.2,0.526,0,0.527,0.526,0.545,2.52777777777778,4.04166666666667,1,0.375,0.638888888888889,1.38888888888889,2.72222222222222,7.44444444444444,-1.4,0.539,0.539,-0.92,-0.16,0.98,-1.19,0.3,-0.7,0.5
"1471",1993,"Derek Strong",0.0267260579064588,"PF",24,23,0,14.7391304347826,20,0.603,0.087,0.924,13.5,25.8,19.6,5.9,1.6,0.2,9.1,18,1.1,0.4,1.5,0.208,0.6,-2,-1.4,0.1,0.457,0.5,0.452,0.478,0.8,1.73913043478261,3.26086956521739,0.608695652173913,0.478260869565217,0.0434782608695652,0.565217391304348,0.869565217391304,6.78260869565217,-1.5,0.535,0.534,-0.82,0.02,3.42,-0.23,-3.4,-2.7,-0.1
"5687",2001,"Jon Barry",0.0747058823529412,"SG",31,62,2,16.2903225806452,12.4,0.55,0.518,0.286,1.8,8.1,5,19,1.4,0.4,15.6,14.9,1.5,0.9,2.4,0.114,0,-1.4,-1.4,0.2,0.404,0.348,0.463,0.494,0.877,0.258064516129032,1.25806451612903,2.09677419354839,0.451612903225806,0.0967741935483871,0.854838709677419,1.06451612903226,5.09677419354839,-1.2,0.529,0.528,-1,0.26,0.74,-2.08,-1.4,-1.4,0.2
"7067",2004,"Darius Songaila",0.0364713927513107,"PF",25,73,7,13.3698630136986,14.6,0.541,0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,1.7,0.9,2.6,0.129,-0.6,-0.4,-1,0.3,0.487,0,0.487,0.487,0.807,1.24657534246575,1.83561643835616,0.657534246575342,0.575342465753425,0.164383561643836,0.589041095890411,1.72602739726027,4.61643835616438,-0.8,0.554,0.554,0.19,-0.17,0.59,-1.3,-2,-1.5,0.1
"7445",2004,"Steven Hunter",0.0227946204695692,"C",22,59,23,13.3728813559322,11.2,0.504,0,0.445,7.6,17,12.2,2.4,0.3,6.7,13.5,12.3,0.3,0.3,0.6,0.034,-4.3,0.3,-4,-0.4,0.529,0,0.529,0.529,0.333,0.915254237288136,1.96610169491525,0.203389830508475,0.0847457627118644,1.23728813559322,0.491525423728814,1.71186440677966,3.16949152542373,-4.2,0.504,0.504,0.89,-0.23,2.46,-2.72,-4.1,-4.1,0
"10543",2010,"Eric Gordon",0.0519722968782303,"SG",21,62,60,35.9516129032258,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,2.3,0.9,3.2,0.069,1.3,-1.7,-0.5,0.9,0.449,0.371,0.503,0.525,0.742,0.403225806451613,2.17741935483871,3,1.11290322580645,0.225806451612903,2.32258064516129,1.54838709677419,16.8548387096774,-0.5,0.529,0.523,-0.49,0.17,1.5,0.45,0.6,0.1,1.1
"12916",2014,"Iman Shumpert",0.0414964718940775,"SG",23,74,58,26.5135135135135,9.6,0.48,0.471,0.147,4.7,14,9.2,9.8,2.5,0.6,13.3,14.1,0.4,1.6,2,0.048,-0.8,0.7,-0.1,0.9,0.378,0.333,0.418,0.457,0.746,1.09459459459459,3.06756756756757,1.74324324324324,1.24324324324324,0.175675675675676,1.06756756756757,2.82432432432432,6.68918918918919,0.1,0.541,0.545,0.59,-0.11,0.47,0.2,-0.4,-0.2,0.8
"2348",1995,"Carlos Rogers",0.0404347826086957,"C",23,49,18,20.7551020408163,14.3,0.542,0.041,0.429,11.7,18.7,15.1,5.8,1.1,3.5,17.2,20.3,0.1,0.8,0.9,0.045,-2.8,0.1,-2.6,-0.2,0.529,0.143,0.546,0.532,0.521,2.20408163265306,3.46938775510204,0.755102040816326,0.448979591836735,1.06122448979592,1.71428571428571,2.53061224489796,8.93877551020408,-2.6,0.547,0.547,0.21,-0.17,-0.38,-2.28,-2.2,-2.4,-0.1
"7005",2004,"Calvin Booth",0.134504217004787,"C",27,71,35,16.9859154929577,13.6,0.521,0.007,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12,14.4,1.3,0.9,2.2,0.088,-2.9,1.3,-1.6,0.1,0.466,0,0.469,0.466,0.798,1.2112676056338,2.73239436619718,0.394366197183099,0.23943661971831,1.42253521126761,0.633802816901408,2.11267605633803,4.85915492957746,-1.8,0.54,0.541,1.31,-0.24,1.53,-1.72,-2.1,-1.9,0
"11001",2011,"Brandon Jennings",0.0429625801116394,"PG",21,63,61,34.4285714285714,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,1.1,0.7,1.8,2.1,0.39,0.323,0.422,0.443,0.809,0.666666666666667,3.04761904761905,4.84126984126984,1.50793650793651,0.333333333333333,2.31746031746032,2.07936507936508,16.1746031746032,1.8,0.511,0.514,0.49,0.22,-1.22,1.8,1.1,1.5,2.5
"13144",2014,"Otto Porter",0.0708868627606438,"SF",20,37,0,8.62162162162162,6,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,-0.4,0.3,0,-0.006,-5.4,-1.4,-6.8,-0.4,0.363,0.19,0.414,0.385,0.667,0.567567567567568,0.972972972972973,0.27027027027027,0.216216216216216,0.027027027027027,0.378378378378378,0.702702702702703,2.10810810810811,-6.1,0.538,0.54,-1.07,-0.41,-1.04,-6.55,-3.8,-4.9,0
"12575",2013,"Richard Hamilton",0.0170418718792072,"SG",34,50,45,21.76,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25,-0.6,0.9,0.4,0.016,-3.1,-2.4,-5.5,-1,0.429,0.308,0.444,0.446,0.857,0.32,1.34,2.38,0.48,0.1,1.68,1.86,9.8,-5.1,0.512,0.514,-1.35,0.02,-2.77,-5.12,-1.3,-3.3,0
"7741",2005,"Jackie Butler",0.00805579797979798,"C",19,3,0,1.66666666666667,90.3,1.025,0,0.5,0,0,0,0,10.6,0,17,53.7,0.1,0,0.1,1.333,24.8,-3.3,21.5,0,1,0,1,1,1,0,0,0,0.333333333333333,0,0.333333333333333,0,3.33333333333333,17.3,0.532,0.531,10.44,0.72,20.47,21.38,-5.8,-5,0
"2611",1995,"Nick Anderson",0.139130434782609,"SG",27,76,76,34.0526315789474,17.5,0.593,0.467,0.22,3.9,10.7,7.4,17.4,2.4,0.6,12.2,19.1,5.7,2.6,8.3,0.154,4,-0.2,3.9,3.8,0.476,0.415,0.528,0.573,0.704,1.11842105263158,3.28947368421053,4.13157894736842,1.64473684210526,0.289473684210526,1.85526315789474,1.63157894736842,15.7894736842105,3.8,0.569,0.566,0.3,0.22,1.77,3.31,2.3,3.1,3.7
"7623",2005,"Chucky Atkins",0.0909090909090909,"PG",30,82,82,35.4024390243902,13.4,0.558,0.5,0.223,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,4.7,-0.2,4.5,0.074,2,-2.9,-0.9,0.8,0.426,0.387,0.466,0.523,0.803,0.378048780487805,2.02439024390244,4.36585365853659,0.890243902439024,0.024390243902439,1.84146341463415,2.20731707317073,13.5975609756098,-0.9,0.535,0.531,-1.19,0.28,0.84,-0.2,1.2,0.1,1.1
"12571",2013,"Raymond Felton",0.0619825320813238,"PG",28,68,68,34.0147058823529,15.2,0.505,0.293,0.145,2.5,7.5,4.9,27,2.2,0.5,14.2,22.1,2.5,1.7,4.2,0.087,1.1,-0.9,0.3,1.3,0.427,0.36,0.455,0.48,0.789,0.75,2.10294117647059,5.47058823529412,1.38235294117647,0.205882352941176,2.27941176470588,1.91176470588235,13.9411764705882,0.5,0.55,0.557,0.01,0.16,-2.72,-0.63,1.9,1,2
"2676",1995,"Stacey Augmon",0.0939130434782609,"SG",26,76,76,31.0789473684211,16,0.512,0.03,0.395,7.6,10.7,9.1,14.3,2.3,1.5,12.9,22.7,1.9,3.2,5.1,0.103,-0.8,1.2,0.4,1.4,0.453,0.269,0.459,0.457,0.728,2.06578947368421,2.77631578947368,2.59210526315789,1.31578947368421,0.618421052631579,2,2.14473684210526,13.8552631578947,0.3,0.526,0.528,0.65,-0.05,-1.13,0.9,0.8,0.6,1.5
"3311",1997,"Anfernee Hardaway",0.2817843866171,"PG",25,59,59,37.6440677966102,21.4,0.554,0.284,0.367,4.2,9.8,6.9,28.5,2.3,1.2,11.7,25.7,5.8,2.2,8.1,0.175,4.7,0,4.7,3.8,0.447,0.318,0.499,0.493,0.82,1.38983050847458,3.06779661016949,5.6271186440678,1.57627118644068,0.593220338983051,2.45762711864407,2.08474576271186,20.5084745762712,4.3,0.524,0.519,0.43,0.36,0.91,4.94,1.9,3.4,3.9
"11219",2011,"Jason Kapono",0.0210730824891462,"SF",29,24,2,4.66666666666667,1.6,0.277,0.286,0.071,3.1,8.2,5.7,5,0.9,0.7,6.5,12.7,-0.3,0.1,-0.2,-0.07,-7.3,-1.1,-8.4,-0.2,0.25,0.125,0.3,0.268,0.5,0.125,0.333333333333333,0.166666666666667,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.166666666666667,0.666666666666667,-4.1,0.533,0.533,-0.11,-0.28,0.97,-3.85,-2.9,-3.7,0
"7955",2005,"Peja Stojakovic",0.151515151515152,"SF",27,66,66,38.3939393939394,17.3,0.584,0.426,0.271,2.7,9.8,6.3,8.7,1.6,0.3,8.2,21.7,6,1.2,7.3,0.137,3.3,-2.1,1.3,2.1,0.444,0.402,0.475,0.53,0.92,0.939393939393939,3.37878787878788,2.09090909090909,1.1969696969697,0.181818181818182,1.54545454545455,2.37878787878788,20.1363636363636,1.2,0.541,0.534,-0.7,0.1,3.36,1.72,2.5,1.8,2.8
"5130",2000,"Horace Grant",0.183098591549296,"PF",34,76,76,35.3684210526316,11.7,0.472,0.007,0.185,6.7,17.5,12,10.2,1.1,1.6,8.6,11.6,2.7,2.5,5.2,0.093,-1.8,1.9,0.1,1.4,0.444,0,0.447,0.444,0.721,2.19736842105263,5.57894736842105,2.47368421052632,0.723684210526316,0.789473684210526,0.802631578947368,2.52631578947368,8.05263157894737,0,0.52,0.525,-0.7,-0.19,0.98,0.85,1.7,0.8,1.8
"12324",2013,"Harrison Barnes",0.0498290700250516,"SF",20,81,81,25.4074074074074,11,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-2.1,-0.3,-2.4,-0.2,0.439,0.359,0.464,0.481,0.758,0.654320987654321,3.45679012345679,1.20987654320988,0.641975308641975,0.172839506172839,1.24691358024691,1.72839506172839,9.23456790123457,-2.2,0.545,0.547,-1.12,-0.14,0.55,-2.97,-0.2,-1.3,0.2
